Id,SR,SR_LargeHerbivore,SR_LargeCarnivore,SR_LargeOmnivore,SR_MediumHerbivore,SR_MediumCarnivore,SR_MediumOmnivore,SR_SmallHerbivore,SR_SmallCarnivore,SR_SmallOmnivore
1849,42,10,4,2,4,3,3,5,5,6
1850,40,9,4,1,4,3,3,5,5,6
1851,38,8,4,1,4,3,3,5,4,6
1852,38,8,4,1,4,3,3,5,4,6
1853,36,8,4,1,4,2,3,6,3,5
1854,38,8,4,1,4,3,3,6,3,6
1855,37,7,4,1,4,3,3,6,3,6
1856,37,7,4,1,4,3,3,6,4,5
1857,37,7,4,2,4,2,3,6,3,6
1858,38,7,4,2,4,2,3,7,3,6
1859,40,9,5,2,4,2,3,6,3,6
1860,40,9,5,2,4,2,3,5,3,7
1861,42,10,5,1,4,2,3,6,3,8
1862,41,10,5,1,4,2,3,5,3,8
1863,44,11,5,2,5,2,3,5,3,8
1864,46,12,5,2,5,2,3,7,3,7
1865,44,12,5,2,5,2,3,6,2,7
1866,45,13,5,2,5,2,3,6,2,7
1867,46,14,5,2,5,2,3,6,2,7
1868,50,16,5,2,5,2,3,7,2,8
1869,48,15,5,2,5,2,3,7,2,7
1870,45,12,5,2,5,2,3,7,2,7
1871,47,13,5,2,5,2,3,8,2,7
1872,46,13,5,2,4,2,3,8,2,7
1873,46,13,5,2,4,2,3,8,2,7
1874,47,14,5,2,4,2,3,8,2,7
1875,46,13,5,2,4,2,3,7,3,7
1876,47,14,5,2,5,2,3,6,3,7
1877,46,13,5,2,5,2,3,6,3,7
1878,47,13,5,2,5,2,3,7,3,7
1879,50,15,5,2,5,3,3,7,3,7
1880,50,15,5,2,5,3,3,7,3,7
1881,52,16,5,2,4,3,3,8,4,7
1882,49,11,5,2,6,3,3,8,4,7
1883,51,12,5,2,6,3,3,8,4,8
1884,50,11,5,2,6,3,3,8,4,8
1885,48,12,5,2,6,3,3,8,3,6
1886,51,13,5,2,6,3,3,8,3,8
1887,50,13,5,2,6,3,3,8,3,7
1888,49,13,5,2,6,3,3,8,3,6
1889,48,13,4,2,6,3,3,8,3,6
1890,48,13,4,2,6,3,3,8,3,6
1891,48,13,4,2,6,3,3,8,3,6
1892,49,13,4,2,7,3,3,8,3,6
1893,47,12,4,2,7,3,3,7,3,6
1894,44,11,4,2,6,3,3,6,3,6
1895,45,11,4,2,6,3,3,6,3,7
1896,33,6,4,1,4,3,3,4,3,5
1897,36,7,4,1,4,3,3,6,3,5
1898,35,7,4,1,4,2,3,6,3,5
1899,37,7,4,1,4,2,3,7,3,6
1900,39,8,5,1,4,2,3,7,4,5
1901,40,9,5,1,4,2,3,5,5,6
1902,41,10,5,2,4,2,3,4,5,6
1903,43,12,5,2,4,2,3,4,5,6
1904,39,8,4,2,4,2,3,5,5,6
1905,37,8,4,1,4,2,3,5,4,6
1906,36,9,4,1,4,2,3,4,3,6
1907,36,8,4,1,4,2,3,5,3,6
1908,36,8,4,1,4,2,3,5,3,6
1909,37,8,4,1,4,2,3,6,3,6
1910,36,7,4,1,4,2,3,6,3,6
1911,36,7,4,1,4,3,3,5,3,6
1912,36,7,4,2,4,2,3,6,3,5
1913,41,9,4,2,4,2,3,6,4,7
1914,42,9,4,2,4,2,3,6,4,8
1915,43,9,5,2,4,2,3,6,4,8
1916,45,11,5,2,4,2,3,6,4,8
1917,45,12,5,2,4,2,3,5,4,8
1918,45,11,5,2,4,2,3,6,4,8
1919,46,12,5,2,5,2,3,6,3,8
1920,46,12,5,2,5,2,3,7,3,7
1921,45,13,5,2,5,2,3,6,2,7
1922,47,13,5,2,5,2,3,8,2,7
1923,47,14,5,2,5,2,3,7,2,7
1924,47,14,5,2,5,2,3,7,2,7
1925,45,12,5,2,5,2,3,7,2,7
1926,47,14,5,2,5,2,3,7,2,7
1927,44,12,5,2,4,2,3,7,2,7
1928,44,11,5,2,4,2,3,8,2,7
1929,45,11,5,2,4,2,3,9,2,7
1930,47,12,5,2,4,2,3,9,3,7
1931,47,13,5,2,5,2,3,7,3,7
1932,45,11,5,2,5,2,3,7,3,7
1933,46,12,5,2,4,3,3,7,3,7
1934,47,13,5,2,4,3,3,7,3,7
1935,49,15,5,2,4,3,3,7,3,7
1936,51,15,5,2,5,3,3,7,3,8
1937,49,12,5,2,5,3,3,8,4,7
1938,51,13,5,2,5,3,3,8,4,8
1939,48,11,4,2,5,3,3,8,4,8
1940,48,12,5,2,6,3,3,8,3,6
1941,49,12,5,2,6,3,3,8,3,7
1942,49,12,5,2,6,3,3,8,3,7
1943,49,13,5,2,6,3,3,8,3,6
1944,49,13,5,2,6,3,3,8,3,6
1945,48,13,4,2,6,3,3,8,3,6
1946,49,13,4,2,7,3,3,8,3,6
1947,49,13,4,2,7,3,3,8,3,6
1948,49,13,4,2,7,3,3,8,3,6
1949,47,12,4,2,7,3,3,7,3,6
1950,48,12,4,2,7,3,3,7,3,7
1951,33,5,4,1,4,2,3,5,3,6
1952,34,6,4,1,4,2,3,5,3,6
1953,35,6,4,1,4,2,3,5,3,7
1954,36,6,4,1,4,2,3,6,3,7
1955,38,8,4,2,3,2,3,5,3,8
1956,39,8,5,2,3,2,3,5,3,8
1957,41,10,5,2,3,2,3,5,3,8
1958,40,9,5,2,3,2,3,6,3,7
1959,37,9,4,1,3,2,3,5,3,7
1960,37,9,4,1,3,2,3,5,3,7
1961,36,9,4,1,3,2,3,4,3,7
1962,36,9,4,1,3,3,3,3,3,7
1963,36,9,4,1,4,2,3,4,3,6
1964,36,8,4,1,4,2,3,4,3,7
1965,37,8,4,1,4,2,3,5,3,7
1966,37,7,4,1,4,2,3,5,3,8
1967,37,7,4,2,4,1,3,4,3,9
1968,42,9,4,2,4,2,3,6,3,9
1969,43,9,4,2,4,2,3,7,3,9
1970,42,9,4,2,4,2,3,5,3,10
1971,45,11,5,2,4,2,3,5,3,10
1972,45,11,5,2,4,2,3,5,3,10
1973,48,12,5,2,4,2,3,7,3,10
1974,46,12,5,2,5,2,3,6,3,8
1975,46,12,5,2,5,2,3,6,3,8
1976,45,12,5,2,5,2,3,6,3,7
1977,46,13,5,2,5,2,3,7,2,7
1978,47,14,5,2,5,2,3,7,2,7
1979,47,14,5,2,5,2,3,7,2,7
1980,47,13,5,2,5,2,3,8,2,7
1981,48,14,5,2,5,2,3,8,2,7
1982,46,13,5,2,5,2,3,7,2,7
1983,43,11,5,2,4,2,3,7,2,7
1984,44,11,5,2,4,2,3,8,2,7
1985,46,11,5,2,5,2,3,8,3,7
1986,44,10,5,2,5,2,3,7,3,7
1987,43,10,5,2,5,2,3,7,3,6
1988,46,10,5,2,5,3,3,8,3,7
1989,45,11,5,2,4,3,3,7,3,7
1990,47,14,5,2,4,3,3,7,3,6
1991,50,14,5,2,5,3,3,7,3,8
1992,47,11,5,2,5,3,3,8,3,7
1993,51,12,5,2,5,3,3,9,4,8
1994,50,13,5,2,5,3,3,8,4,7
1995,50,12,5,2,6,3,3,8,3,8
1996,49,12,5,2,6,3,3,8,3,7
1997,48,11,5,2,6,3,3,8,3,7
1998,48,12,5,2,6,3,3,8,3,6
1999,48,12,5,2,6,3,3,8,3,6
2000,49,13,5,2,6,3,3,8,3,6
2001,49,13,4,2,7,3,3,8,3,6
2002,49,13,4,2,7,3,3,8,3,6
2003,49,13,4,2,7,3,3,8,3,6
2004,48,12,4,2,7,3,3,8,3,6
2005,31,4,4,1,4,2,3,4,2,7
2006,33,5,4,1,4,2,3,5,2,7
2007,33,4,4,1,4,2,3,6,2,7
2008,33,5,4,1,3,2,3,6,2,7
2009,39,8,4,2,3,2,3,6,3,8
2010,40,8,5,2,3,3,3,5,3,8
2011,40,9,5,2,3,2,3,5,3,8
2012,38,8,4,2,3,2,3,5,3,8
2013,37,9,4,1,3,2,3,5,3,7
2014,36,8,4,1,3,2,3,5,3,7
2015,36,8,4,1,3,2,3,5,3,7
2016,37,9,4,1,3,3,3,4,3,7
2017,37,9,4,1,3,3,3,4,3,7
2018,37,8,4,1,3,3,3,4,3,8
2019,38,8,4,1,3,3,3,5,3,8
2020,39,8,4,1,3,3,3,6,3,8
2021,41,9,4,2,3,1,3,7,3,9
2022,40,9,4,2,3,1,3,6,3,9
2023,41,9,4,2,4,1,3,6,3,9
2024,43,10,4,2,4,2,3,6,3,9
2025,42,10,4,2,4,2,3,5,3,9
2026,42,10,5,2,4,2,3,4,3,9
2027,44,11,5,2,4,2,3,5,3,9
2028,46,12,5,2,5,2,3,5,3,9
2029,45,12,5,2,5,1,3,6,3,8
2030,44,11,5,2,5,2,3,6,3,7
2031,46,13,5,2,5,2,3,6,3,7
2032,46,14,5,2,5,2,3,6,2,7
2033,47,14,5,2,5,2,3,7,2,7
2034,47,13,5,2,5,2,3,8,2,7
2035,48,14,5,2,5,2,3,8,2,7
2036,46,12,5,2,5,2,3,8,2,7
2037,44,12,5,2,4,2,3,7,2,7
2038,43,10,5,2,4,2,3,8,2,7
2039,44,10,5,2,4,2,3,8,3,7
2040,44,10,5,2,5,2,3,7,3,7
2041,44,10,5,2,5,3,3,7,3,6
2042,45,10,5,2,5,3,3,8,3,6
2043,47,13,5,2,4,3,3,7,3,7
2044,46,13,5,2,4,3,3,7,3,6
2045,46,11,5,2,5,3,3,8,3,6
2046,47,11,5,2,5,3,3,9,3,6
2047,51,13,5,2,5,3,3,10,3,7
2048,48,12,5,2,5,3,3,8,3,7
2049,52,13,5,2,6,3,3,10,3,7
2050,51,12,5,2,6,3,3,10,3,7
2051,51,12,5,2,6,3,3,9,3,8
2052,51,14,5,2,6,3,3,8,3,7
2053,50,14,5,2,6,3,3,8,3,6
2054,50,14,5,2,6,3,3,8,3,6
2055,51,14,5,2,7,3,3,8,3,6
2056,48,12,4,2,7,3,3,8,3,6
2057,48,12,4,2,7,3,3,8,3,6
2058,49,12,4,2,7,3,3,8,3,7
2059,35,5,5,2,4,2,3,4,3,7
2060,35,5,5,1,4,2,3,4,3,8
2061,36,5,4,1,4,2,3,6,3,8
2062,35,5,4,1,3,2,3,6,3,8
2063,37,6,4,1,3,2,3,7,3,8
2064,39,5,4,2,4,3,3,7,3,8
2065,39,6,4,2,4,3,3,6,3,8
2066,37,6,4,2,4,2,3,5,3,8
2067,38,8,4,1,4,2,3,5,3,8
2068,34,5,4,1,4,2,3,5,3,7
2069,37,8,4,1,4,2,3,5,3,7
2070,37,8,4,1,4,2,3,5,3,7
2071,36,8,4,1,3,2,3,4,3,8
2072,38,9,4,1,3,3,3,4,3,8
2073,40,8,4,1,4,3,3,6,3,8
2074,40,8,4,1,4,3,3,6,3,8
2075,40,8,4,1,4,3,3,6,3,8
2076,43,9,4,2,4,2,3,7,3,9
2077,42,9,4,2,3,2,3,7,3,9
2078,40,9,4,2,3,2,3,5,3,9
2079,43,10,4,2,4,2,3,6,3,9
2080,44,10,4,2,4,2,3,7,3,9
2081,43,10,4,2,4,2,3,6,3,9
2082,43,10,5,2,4,2,3,5,3,9
2083,45,12,5,2,5,1,3,5,3,9
2084,45,12,5,2,5,1,3,5,3,9
2085,42,12,5,2,5,1,3,4,3,7
2086,47,14,5,2,5,1,3,7,3,7
2087,47,15,5,2,5,1,3,6,3,7
2088,48,14,5,2,5,2,3,7,3,7
2089,46,13,5,2,5,2,3,7,2,7
2090,49,14,5,2,5,2,3,8,3,7
2091,47,14,5,2,4,2,3,8,2,7
2092,45,13,5,2,4,2,3,7,2,7
2093,46,13,5,2,4,2,3,8,2,7
2094,46,12,5,2,4,2,3,8,3,7
2095,47,11,5,2,4,4,3,8,3,7
2096,46,10,5,2,5,3,3,8,3,7
2097,43,9,5,2,5,3,3,7,3,6
2098,45,10,5,2,4,3,3,8,3,7
2099,45,10,5,2,4,3,3,8,3,7
2100,48,11,5,2,5,3,3,9,3,7
2101,50,10,5,2,6,3,3,10,3,8
2102,54,12,5,2,7,3,3,10,3,9
2103,54,11,5,2,8,3,3,10,3,9
2104,52,11,5,2,7,3,3,10,3,8
2105,54,13,5,2,7,3,3,10,3,8
2106,56,14,5,2,7,3,3,10,3,9
2107,53,14,5,2,7,3,3,8,3,8
2108,53,14,5,2,7,3,3,8,3,8
2109,53,14,5,2,6,3,3,8,3,9
2110,51,13,5,2,7,3,3,8,3,7
2111,49,12,5,2,7,3,3,8,3,6
2112,49,12,4,2,7,3,3,8,3,7
2113,49,12,4,2,7,3,3,8,3,7
2114,35,4,5,1,5,2,3,4,3,8
2115,36,4,5,1,5,2,3,5,3,8
2116,35,4,4,1,4,2,3,6,3,8
2117,35,4,4,1,4,2,3,6,3,8
2118,35,4,4,1,4,2,3,6,3,8
2119,37,5,4,2,4,3,3,5,3,8
2120,38,5,4,2,4,3,3,6,3,8
2121,35,4,4,2,4,2,3,5,3,8
2122,35,5,4,1,4,2,3,5,3,8
2123,34,5,4,1,4,2,3,5,3,7
2124,38,8,4,1,4,2,3,5,3,8
2125,36,8,4,1,3,2,3,4,3,8
2126,36,7,4,1,3,3,3,4,3,8
2127,38,7,4,1,4,3,3,5,3,8
2128,38,7,4,1,4,3,3,5,3,8
2129,41,9,4,1,4,3,3,6,3,8
2130,41,8,4,2,4,3,3,6,3,8
2131,42,9,4,2,4,2,3,6,3,9
2132,41,9,4,2,3,2,3,6,3,9
2133,43,10,4,2,3,2,3,7,3,9
2134,43,10,4,2,3,2,3,7,3,9
2135,44,10,4,2,4,2,3,7,3,9
2136,42,10,4,2,4,2,3,5,3,9
2137,42,9,4,2,4,2,3,6,3,9
2138,44,11,4,2,5,2,3,5,3,9
2139,46,13,5,2,5,1,3,5,3,9
2140,45,13,5,2,5,1,3,5,3,8
2141,48,14,5,2,5,1,3,7,3,8
2142,47,14,5,2,5,1,3,7,3,7
2143,46,14,5,2,5,1,3,6,3,7
2144,47,12,5,2,5,2,3,7,3,8
2145,46,13,5,2,5,2,3,6,3,7
2146,45,13,5,2,4,2,3,7,2,7
2147,47,14,5,2,4,2,3,8,2,7
2148,47,14,5,2,4,2,3,8,2,7
2149,47,13,5,2,4,2,3,8,3,7
2150,49,13,5,2,4,4,3,8,3,7
2151,49,11,5,2,5,4,3,9,3,7
2152,46,11,5,2,4,3,3,8,3,7
2153,48,10,5,2,6,3,3,9,3,7
2154,50,12,5,2,6,3,3,9,3,7
2155,51,12,5,2,6,3,3,9,3,8
2156,52,10,5,2,8,3,3,9,3,9
2157,55,11,5,2,8,3,3,11,3,9
2158,55,11,5,2,8,3,3,11,3,9
2159,53,10,5,2,8,3,3,10,3,9
2160,56,13,5,2,7,3,3,11,3,9
2161,59,15,5,2,7,3,3,12,3,9
2162,59,15,5,2,7,3,3,12,3,9
2163,57,15,5,2,7,3,3,10,3,9
2164,53,14,5,2,7,3,3,8,3,8
2165,53,14,5,2,7,3,3,8,3,8
2166,51,13,5,2,7,3,3,8,3,7
2167,51,13,5,2,7,3,3,8,3,7
2168,36,5,5,1,4,2,3,5,3,8
2169,34,5,4,1,4,2,3,5,3,7
2170,35,4,4,1,4,3,3,6,3,7
2171,35,4,4,1,4,3,3,6,3,7
2172,35,4,4,1,4,3,3,6,3,7
2173,33,4,4,1,4,3,3,4,3,7
2174,34,4,4,1,4,3,3,5,3,7
2175,32,4,4,1,4,2,3,4,3,7
2176,33,4,4,1,4,2,3,5,3,7
2177,35,5,4,1,4,2,3,5,3,8
2178,33,5,4,1,3,2,3,4,3,8
2179,36,7,4,1,3,3,3,4,3,8
2180,38,7,4,1,4,3,3,5,3,8
2181,38,7,4,1,4,3,3,5,3,8
2182,39,8,4,1,4,3,3,5,3,8
2183,39,8,4,1,4,3,3,5,3,8
2184,39,7,4,1,4,3,3,6,3,8
2185,40,8,4,2,4,2,3,6,3,8
2186,40,8,4,2,3,2,3,6,3,9
2187,42,9,4,2,3,2,3,7,3,9
2188,41,9,4,2,3,2,3,7,3,8
2189,42,10,4,2,3,2,3,7,3,8
2190,43,10,4,2,4,2,3,6,3,9
2191,43,9,4,2,4,2,3,7,3,9
2192,42,10,4,2,5,2,3,4,3,9
2193,43,12,4,2,5,2,3,3,3,9
2194,45,12,5,2,5,1,3,6,3,8
2195,45,14,5,2,5,1,3,6,3,6
2196,45,14,5,2,5,1,3,6,3,6
2197,46,14,5,2,5,1,3,6,3,7
2198,44,12,5,2,5,1,3,6,3,7
2199,44,12,5,2,5,1,3,6,3,7
2200,46,13,5,2,5,1,3,7,3,7
2201,48,14,5,2,5,2,3,7,3,7
2202,46,14,5,2,5,2,3,6,2,7
2203,46,13,5,2,4,2,3,7,3,7
2204,50,13,5,2,5,4,3,8,3,7
2205,51,12,5,2,5,4,3,9,3,8
2206,51,13,5,2,6,4,3,8,3,7
2207,50,11,5,2,6,3,3,9,3,8
2208,52,11,5,2,8,3,3,9,3,8
2209,52,11,5,2,8,3,3,9,3,8
2210,55,12,5,2,8,3,3,10,3,9
2211,56,12,5,2,8,3,3,11,3,9
2212,56,13,5,2,8,3,3,10,3,9
2213,55,12,5,2,8,3,3,10,3,9
2214,58,12,5,2,8,3,3,13,3,9
2215,60,15,5,2,7,3,3,13,3,9
2216,57,13,5,2,7,3,3,12,3,9
2217,58,14,5,2,7,3,3,11,3,10
2218,56,15,5,2,7,3,3,10,3,8
2219,56,14,5,2,8,3,3,9,3,9
2220,53,14,5,2,7,3,3,9,3,7
2221,53,14,5,2,7,3,3,8,3,8
2222,34,5,4,1,4,2,3,5,3,7
2223,34,5,4,1,4,2,3,5,3,7
2224,35,5,4,1,4,3,3,5,3,7
2225,35,5,4,1,4,3,3,5,3,7
2226,34,5,4,1,4,3,3,4,3,7
2227,34,5,4,1,4,3,3,4,3,7
2228,34,5,4,1,4,3,3,4,3,7
2229,38,5,4,2,4,3,3,5,3,9
2230,39,6,4,3,4,2,3,5,3,9
2231,36,5,4,2,4,2,3,5,3,8
2232,37,5,4,2,4,3,3,5,3,8
2233,34,6,4,1,3,3,3,3,3,8
2234,39,7,4,1,4,3,3,6,3,8
2235,40,8,4,1,4,3,3,6,3,8
2236,39,8,4,1,4,3,3,5,3,8
2237,39,8,4,1,4,3,3,5,3,8
2238,39,7,4,1,4,3,3,6,3,8
2239,41,9,4,2,4,2,3,6,3,8
2240,41,10,4,2,3,2,3,6,3,8
2241,41,10,4,2,3,2,3,6,3,8
2242,40,9,4,2,3,2,3,6,3,8
2243,40,9,4,2,3,2,3,6,3,8
2244,40,9,4,2,3,2,3,6,3,8
2245,41,9,4,2,4,2,3,5,3,9
2246,40,8,4,2,4,2,3,6,3,8
2247,43,11,4,2,5,2,3,5,3,8
2248,41,10,4,2,5,2,3,4,3,8
2249,45,12,4,2,5,2,3,6,3,8
2250,46,13,5,2,5,1,3,5,3,9
2251,42,10,5,2,5,1,3,6,3,7
2252,43,11,5,2,5,1,3,6,3,7
2253,45,12,5,2,5,2,3,6,3,7
2254,47,12,5,2,6,2,3,7,3,7
2255,53,15,5,2,6,3,3,9,3,7
2256,53,15,5,2,6,3,3,9,3,7
2257,50,14,5,2,5,3,3,8,3,7
2258,47,13,5,2,5,2,3,7,2,8
2259,46,11,5,2,5,4,3,6,3,7
2260,50,10,5,2,7,4,3,9,3,7
2261,57,14,5,2,8,4,3,10,3,8
2262,54,14,5,2,8,3,3,8,3,8
2263,57,15,5,2,7,3,3,10,3,9
2264,57,14,5,2,7,3,4,10,3,9
2265,58,14,5,2,7,3,3,11,3,10
2266,58,14,5,2,7,3,3,11,3,10
2267,58,15,5,2,8,3,3,10,3,9
2268,62,15,5,2,8,3,3,13,3,10
2269,60,13,5,2,8,3,3,13,3,10
2270,59,14,5,2,7,3,3,13,3,9
2271,60,14,5,2,7,3,3,13,3,10
2272,60,15,5,2,7,3,3,12,3,10
2273,55,15,5,2,7,3,3,9,3,8
2274,54,14,5,2,8,3,3,8,3,8
2275,53,14,4,2,7,3,3,8,3,9
2276,35,5,4,1,4,3,3,5,3,7
2277,34,5,4,1,4,3,3,4,3,7
2278,35,5,4,1,4,3,3,5,3,7
2279,35,5,4,1,4,3,3,5,3,7
2280,34,5,4,1,4,3,3,4,3,7
2281,35,5,4,1,4,3,3,5,3,7
2282,37,5,4,2,4,3,3,4,3,9
2283,41,6,4,3,4,3,3,5,3,10
2284,41,6,4,3,4,3,3,5,3,10
2285,41,6,4,3,4,3,3,5,3,10
2286,40,6,4,3,4,3,3,5,3,9
2287,41,7,4,3,4,3,3,5,3,9
2288,38,7,4,1,4,3,3,5,3,8
2289,38,7,4,1,4,3,3,5,3,8
2290,40,8,4,1,4,3,3,6,3,8
2291,40,8,4,1,4,3,3,6,3,8
2292,39,9,4,1,4,3,3,5,3,7
2293,41,10,4,2,4,2,3,6,3,7
2294,41,11,4,2,3,2,3,6,3,7
2295,41,11,4,2,3,2,3,6,3,7
2296,40,11,4,2,3,2,3,6,3,6
2297,37,9,4,2,3,2,3,5,3,6
2298,37,9,4,2,3,2,3,5,3,6
2299,36,9,4,2,3,2,3,4,3,6
2300,32,7,4,2,4,1,3,3,2,6
2301,39,9,4,2,4,2,3,5,3,7
2302,38,8,4,2,4,2,3,5,3,7
2303,41,11,4,2,4,2,3,5,3,7
2304,42,11,4,2,5,2,3,5,3,7
2305,42,11,5,2,5,1,3,6,3,6
2306,44,11,5,2,5,2,3,6,3,7
2307,45,11,5,2,6,2,3,7,3,6
2308,47,12,5,2,6,2,3,8,3,6
2309,48,13,5,2,6,2,3,8,3,6
2310,48,13,5,2,5,2,3,9,3,6
2311,48,13,5,2,5,3,3,8,3,6
2312,52,16,5,2,5,3,3,8,3,7
2313,50,12,5,2,6,4,3,8,3,7
2314,57,15,5,2,8,4,3,9,3,8
2315,58,16,5,2,8,4,3,9,3,8
2316,56,15,5,2,7,3,3,10,3,8
2317,57,15,5,2,7,3,4,10,3,8
2318,57,13,5,2,7,3,4,11,3,9
2319,56,13,5,2,7,3,4,10,3,9
2320,60,14,5,2,7,3,4,11,4,10
2321,59,16,5,2,7,3,3,10,4,9
2322,61,17,5,2,7,3,3,10,4,10
2323,62,15,5,2,8,3,3,12,4,10
2324,57,13,5,2,7,3,3,13,3,8
2325,59,15,5,2,7,3,3,13,3,8
2326,60,16,5,2,7,3,3,13,3,8
2327,58,16,5,2,7,3,3,10,3,9
2328,57,15,5,2,8,3,4,8,3,9
2329,55,14,5,2,7,3,4,9,3,8
2330,35,5,4,1,4,3,3,5,3,7
2331,36,5,4,1,4,3,3,6,3,7
2332,36,5,4,1,4,3,3,6,3,7
2333,36,5,4,1,4,3,3,6,3,7
2334,35,5,4,1,4,3,3,5,3,7
2335,35,5,4,1,4,3,3,4,3,8
2336,41,6,4,3,4,3,3,5,3,10
2337,41,6,4,3,4,3,3,5,3,10
2338,41,6,4,3,4,3,3,5,3,10
2339,41,6,4,3,4,3,3,5,3,10
2340,41,6,4,3,4,3,3,5,3,10
2341,37,7,4,3,3,3,3,3,3,8
2342,39,7,4,2,4,3,3,5,3,8
2343,39,7,4,2,4,3,3,5,3,8
2344,39,7,4,3,4,3,3,5,3,7
2345,40,7,4,3,4,3,3,5,3,8
2346,40,7,4,3,4,3,3,5,3,8
2347,41,10,4,3,4,2,3,4,3,8
2348,40,11,4,2,3,2,3,5,3,7
2349,39,11,4,2,3,2,3,5,3,6
2350,38,10,4,2,3,2,3,5,3,6
2351,37,9,4,2,3,2,3,5,3,6
2352,37,9,4,2,3,2,3,5,3,6
2353,37,9,4,2,3,2,3,5,3,6
2354,37,9,4,2,3,2,3,4,3,7
2355,38,9,4,2,3,2,3,5,3,7
2356,39,9,4,2,4,2,3,5,3,7
2357,40,11,4,2,4,2,3,5,3,6
2358,40,11,4,2,4,2,3,4,3,7
2359,39,11,4,2,4,2,3,5,3,5
2360,43,10,4,2,5,2,3,7,3,7
2361,44,11,4,2,6,2,3,7,3,6
2362,47,12,5,2,6,2,3,8,3,6
2363,47,13,5,2,6,2,3,7,3,6
2364,48,13,5,2,5,2,3,9,3,6
2365,48,13,5,2,5,2,3,8,3,7
2366,47,12,5,2,6,3,3,8,2,6
2367,54,14,5,2,7,4,3,9,3,7
2368,57,15,5,2,7,4,3,10,3,8
2369,57,16,5,2,7,4,3,9,3,8
2370,58,15,5,2,7,3,4,10,3,9
2371,56,14,5,2,7,3,4,10,3,8
2372,56,14,5,2,7,3,4,10,3,8
2373,57,14,5,2,7,3,4,11,3,8
2374,63,17,5,2,7,3,4,12,4,9
2375,62,18,5,2,7,3,4,10,4,9
2376,60,16,5,2,7,3,4,10,4,9
2377,62,17,5,2,7,3,4,11,4,9
2378,63,15,5,2,8,3,4,13,4,9
2379,58,15,5,2,7,3,3,10,4,9
2380,54,14,5,2,7,3,3,9,3,8
2381,53,14,5,2,7,3,3,8,3,8
2382,55,14,5,2,7,3,4,8,3,9
2383,53,12,5,2,7,3,4,8,3,9
2384,36,5,4,1,4,3,3,6,3,7
2385,37,5,4,1,5,3,3,6,3,7
2386,37,5,4,1,5,3,3,6,3,7
2387,37,5,4,1,5,3,3,6,3,7
2388,37,5,4,1,5,3,3,6,3,7
2389,36,5,4,1,5,3,3,5,3,7
2390,38,5,4,2,5,3,3,4,3,9
2391,41,6,4,3,4,3,3,5,3,10
2392,41,6,4,3,4,3,3,5,3,10
2393,41,6,4,3,4,3,3,5,3,10
2394,41,6,4,3,4,3,3,5,3,10
2395,40,5,4,3,4,3,3,5,3,10
2396,42,7,4,3,4,3,3,5,3,10
2397,40,7,4,3,4,3,3,5,3,8
2398,40,7,4,3,4,3,3,5,3,8
2399,41,7,4,3,4,3,3,5,4,8
2400,40,6,4,3,3,3,3,5,4,9
2401,38,7,4,3,3,2,3,5,4,7
2402,38,8,4,3,3,2,3,5,3,7
2403,41,10,4,3,3,2,3,6,3,7
2404,39,9,4,3,3,2,3,5,3,7
2405,38,10,4,2,3,2,3,5,3,6
2406,38,9,4,2,3,2,3,6,3,6
2407,38,9,4,2,3,2,3,6,3,6
2408,37,9,4,2,3,2,3,5,3,6
2409,39,10,4,2,3,2,3,5,3,7
2410,38,9,4,2,3,2,3,5,3,7
2411,38,9,4,2,3,2,3,5,3,7
2412,38,9,4,2,3,2,3,5,3,7
2413,40,11,4,2,4,2,3,4,3,7
2414,41,10,4,2,4,2,3,6,3,7
2415,42,10,4,2,4,2,3,7,3,7
2416,45,10,4,2,5,2,3,8,3,8
2417,43,10,4,2,5,2,3,7,3,7
2418,46,12,4,2,5,2,3,8,3,7
2419,47,13,5,2,5,2,3,8,3,6
2420,38,11,5,2,5,1,3,5,2,4
2421,49,13,5,2,6,2,3,9,2,7
2422,56,15,5,2,7,4,3,11,2,7
2423,58,15,5,2,7,4,3,11,3,8
2424,57,15,5,2,7,4,4,10,3,7
2425,55,14,5,2,7,3,4,10,3,7
2426,56,14,5,2,7,3,4,10,3,8
2427,55,14,5,2,7,3,4,10,3,7
2428,55,15,5,2,7,3,4,9,3,7
2429,61,17,5,2,7,3,4,10,4,9
2430,59,16,5,2,7,3,4,9,4,9
2431,60,16,5,2,7,3,4,10,4,9
2432,60,16,5,2,7,3,4,10,4,9
2433,59,15,5,2,7,3,4,10,4,9
2434,62,16,5,2,8,3,4,11,4,9
2435,58,16,5,2,7,3,3,9,3,10
2436,58,15,5,2,7,3,4,8,4,10
2437,57,13,5,2,7,3,4,9,4,10
2438,38,5,4,1,5,3,3,7,3,7
2439,38,5,4,1,5,3,3,7,3,7
2440,38,5,4,1,5,3,3,7,3,7
2441,37,5,4,1,5,3,3,6,3,7
2442,37,5,4,1,5,3,3,6,3,7
2443,37,5,4,1,5,3,3,5,3,8
2444,42,6,4,3,5,3,3,5,3,10
2445,40,5,4,3,4,3,3,5,3,10
2446,40,5,4,3,4,3,3,5,3,10
2447,40,5,4,3,4,3,3,5,3,10
2448,40,5,4,3,4,3,3,5,3,10
2449,40,5,4,3,4,3,3,5,4,9
2450,40,5,4,3,4,3,3,5,4,9
2451,41,6,4,3,4,3,3,5,4,9
